"Age"	"Iteration"	"MeanIndividualLength"	"StratumTransfer"	"Quarter"
5	47	27.739137084188	"Transfer.area"	"Q3"
6	47	28.023059919998	"Transfer.area"	"Q3"
7	47	28.176054187116	"Transfer.area"	"Q3"
8	47	28.258620779421	"Transfer.area"	"Q3"
9	47	28.303215408804	"Transfer.area"	"Q3"
10	47	28.327311581047	"Transfer.area"	"Q3"
11	47	0	"Transfer.area"	"Q3"
12	47	0	"Transfer.area"	"Q3"
13	47	28.351179343919	"Transfer.area"	"Q3"
14	47	28.353236424833	"Transfer.area"	"Q3"
15	47	28.354348479103	"Transfer.area"	"Q3"
1	48	21.519744765646	"Transfer.area"	"Q3"
2	48	25.195361539466	"Transfer.area"	"Q3"
3	48	27.044435487778	"Transfer.area"	"Q3"
4	48	27.997305698732	"Transfer.area"	"Q3"
5	48	28.493563599189	"Transfer.area"	"Q3"
6	48	28.753339255446	"Transfer.area"	"Q3"
7	48	28.889674017727	"Transfer.area"	"Q3"
8	48	28.961319635084	"Transfer.area"	"Q3"
9	48	28.998996232822	"Transfer.area"	"Q3"
10	48	29.018816528889	"Transfer.area"	"Q3"
11	48	0	"Transfer.area"	"Q3"
12	48	0	"Transfer.area"	"Q3"
13	48	29.03762087896	"Transfer.area"	"Q3"
14	48	29.039140652086	"Transfer.area"	"Q3"
15	48	29.03994045548	"Transfer.area"	"Q3"
1	49	21.341821553685	"Transfer.area"	"Q3"
2	49	24.976944935765	"Transfer.area"	"Q3"
3	49	26.820053169807	"Transfer.area"	"Q3"
4	49	27.778433099801	"Transfer.area"	"Q3"
5	49	28.282363207846	"Transfer.area"	"Q3"
6	49	28.548778955668	"Transfer.area"	"Q3"
7	49	28.690015564508	"Transfer.area"	"Q3"
8	49	28.764997521844	"Transfer.area"	"Q3"
9	49	28.804835106247	"Transfer.area"	"Q3"
10	49	28.826009053447	"Transfer.area"	"Q3"
11	49	28.837265520891	"Transfer.area"	"Q3"
12	49	0	"Transfer.area"	"Q3"
13	49	28.84643252527	"Transfer.area"	"Q3"
14	49	28.848124578127	"Transfer.area"	"Q3"
15	49	28.849024302628	"Transfer.area"	"Q3"
1	50	20.525337088116	"Transfer.area"	"Q3"
2	50	24.127632401642	"Transfer.area"	"Q3"
3	50	25.965783109346	"Transfer.area"	"Q3"
4	50	26.926472373424	"Transfer.area"	"Q3"
5	50	27.433927630844	"Transfer.area"	"Q3"
6	50	27.703368464194	"Transfer.area"	"Q3"
7	50	27.846810641855	"Transfer.area"	"Q3"
8	50	27.923280211984	"Transfer.area"	"Q3"
9	50	27.964076051418	"Transfer.area"	"Q3"
10	50	27.985848656649	"Transfer.area"	"Q3"
11	50	27.997471006133	"Transfer.area"	"Q3"
12	50	0	"Transfer.area"	"Q3"
13	50	0	"Transfer.area"	"Q3"
14	50	28.008757144407	"Transfer.area"	"Q3"
15	50	28.009701483363	"Transfer.area"	"Q3"
1	51	21.077158972201	"Transfer.area"	"Q3"
2	51	24.716401135683	"Transfer.area"	"Q3"
3	51	26.544677599862	"Transfer.area"	"Q3"
4	51	27.484686444699	"Transfer.area"	"Q3"
5	51	27.972926464877	"Transfer.area"	"Q3"
6	51	28.227761328785	"Transfer.area"	"Q3"
7	51	28.361098615458	"Transfer.area"	"Q3"
8	51	28.430952739577	"Transfer.area"	"Q3"
9	51	28.467572586421	"Transfer.area"	"Q3"
10	51	28.486776472155	"Transfer.area"	"Q3"
11	51	28.496849015931	"Transfer.area"	"Q3"
12	51	0	"Transfer.area"	"Q3"
13	51	28.504904285084	"Transfer.area"	"Q3"
14	51	28.506358286086	"Transfer.area"	"Q3"
15	51	28.507121056063	"Transfer.area"	"Q3"
1	52	20.527651175538	"Transfer.area"	"Q3"
2	52	24.161143204136	"Transfer.area"	"Q3"
3	52	26.056473433984	"Transfer.area"	"Q3"
4	52	27.071266177115	"Transfer.area"	"Q3"
5	52	27.62103737396	"Transfer.area"	"Q3"
6	52	27.920630123602	"Transfer.area"	"Q3"
7	52	28.084389973158	"Transfer.area"	"Q3"
8	52	28.174048563164	"Transfer.area"	"Q3"
9	52	28.223179979078	"Transfer.area"	"Q3"
10	52	28.250116098382	"Transfer.area"	"Q3"
11	52	28.264887597735	"Transfer.area"	"Q3"
12	52	0	"Transfer.area"	"Q3"
13	52	0	"Transfer.area"	"Q3"
14	52	28.279870808683	"Transfer.area"	"Q3"
15	52	28.281207964253	"Transfer.area"	"Q3"
1	53	20.641552307115	"Transfer.area"	"Q3"
2	53	24.411457734426	"Transfer.area"	"Q3"
3	53	26.364619311297	"Transfer.area"	"Q3"
4	53	27.400100575909	"Transfer.area"	"Q3"
5	53	27.954752195584	"Transfer.area"	"Q3"
6	53	28.253362057521	"Transfer.area"	"Q3"
7	53	28.414547523347	"Transfer.area"	"Q3"
8	53	28.501673590931	"Transfer.area"	"Q3"
9	53	28.548802897277	"Transfer.area"	"Q3"
10	53	28.574306782179	"Transfer.area"	"Q3"
11	53	28.588111088142	"Transfer.area"	"Q3"
12	53	0	"Transfer.area"	"Q3"
13	53	28.599629083884	"Transfer.area"	"Q3"
14	53	28.601819158564	"Transfer.area"	"Q3"
15	53	0	"Transfer.area"	"Q3"
1	54	21.522699315047	"Transfer.area"	"Q3"
2	54	25.210061072531	"Transfer.area"	"Q3"
3	54	27.096213711288	"Transfer.area"	"Q3"
4	54	28.086342570576	"Transfer.area"	"Q3"
5	54	28.612139113131	"Transfer.area"	"Q3"
6	54	28.892941200717	"Transfer.area"	"Q3"
7	54	29.043339272333	"Transfer.area"	"Q3"
8	54	29.124015276978	"Transfer.area"	"Q3"
9	54	29.167326118222	"Transfer.area"	"Q3"
10	54	29.190587509191	"Transfer.area"	"Q3"
11	54	29.203083616795	"Transfer.area"	"Q3"
12	54	0	"Transfer.area"	"Q3"
13	54	0	"Transfer.area"	"Q3"
14	54	0	"Transfer.area"	"Q3"
15	54	29.216384608604	"Transfer.area"	"Q3"
1	55	20.809522070179	"Transfer.area"	"Q3"
2	55	24.561820684196	"Transfer.area"	"Q3"
3	55	26.513205889832	"Transfer.area"	"Q3"
4	55	27.553097529661	"Transfer.area"	"Q3"
5	55	28.113366200001	"Transfer.area"	"Q3"
6	55	28.416870206495	"Transfer.area"	"Q3"
7	55	28.581745838783	"Transfer.area"	"Q3"
8	55	28.671447036027	"Transfer.area"	"Q3"
9	55	28.720288550869	"Transfer.area"	"Q3"
10	55	28.746893891951	"Transfer.area"	"Q3"
11	55	28.761389986658	"Transfer.area"	"Q3"
12	55	0	"Transfer.area"	"Q3"
13	55	28.773594134173	"Transfer.area"	"Q3"
14	55	28.775940209479	"Transfer.area"	"Q3"
15	55	28.777218812477	"Transfer.area"	"Q3"
1	56	20.860106836411	"Transfer.area"	"Q3"
2	56	24.720463287257	"Transfer.area"	"Q3"
3	56	26.652459462324	"Transfer.area"	"Q3"
4	56	27.636677950165	"Transfer.area"	"Q3"
5	56	28.141951610877	"Transfer.area"	"Q3"
6	56	28.40230160648	"Transfer.area"	"Q3"
7	56	28.536695897233	"Transfer.area"	"Q3"
8	56	28.606135218434	"Transfer.area"	"Q3"
9	56	28.642030348378	"Transfer.area"	"Q3"
10	56	28.660590061331	"Transfer.area"	"Q3"
11	56	28.670187635443	"Transfer.area"	"Q3"
12	56	0	"Transfer.area"	"Q3"
13	56	0	"Transfer.area"	"Q3"
14	56	28.679045521236	"Transfer.area"	"Q3"
15	56	28.67973211125	"Transfer.area"	"Q3"
1	57	20.67034748569	"Transfer.area"	"Q3"
2	57	24.431878970072	"Transfer.area"	"Q3"
3	57	26.275260196639	"Transfer.area"	"Q3"
4	57	27.193565512664	"Transfer.area"	"Q3"
5	57	27.654252047084	"Transfer.area"	"Q3"
6	57	27.886124097562	"Transfer.area"	"Q3"
7	57	28.003015936976	"Transfer.area"	"Q3"
8	57	28.06199032455	"Transfer.area"	"Q3"
9	57	28.091755915524	"Transfer.area"	"Q3"
10	57	28.106782211355	"Transfer.area"	"Q3"
11	57	28.114368561104	"Transfer.area"	"Q3"
12	57	0	"Transfer.area"	"Q3"
13	57	28.120132856669	"Transfer.area"	"Q3"
14	57	0	"Transfer.area"	"Q3"
15	57	28.121602400424	"Transfer.area"	"Q3"
1	58	20.576837394438	"Transfer.area"	"Q3"
2	58	24.222954718542	"Transfer.area"	"Q3"
3	58	26.045051464598	"Transfer.area"	"Q3"
4	58	26.974666170806	"Transfer.area"	"Q3"
5	58	27.453243517013	"Transfer.area"	"Q3"
6	58	27.700685386984	"Transfer.area"	"Q3"
7	58	27.828896853857	"Transfer.area"	"Q3"
8	58	27.895401926592	"Transfer.area"	"Q3"
9	58	27.929918390328	"Transfer.area"	"Q3"
10	58	27.947837797051	"Transfer.area"	"Q3"
11	58	27.957142148459	"Transfer.area"	"Q3"
12	58	0	"Transfer.area"	"Q3"
13	58	27.964482626611	"Transfer.area"	"Q3"
14	58	27.96578555047	"Transfer.area"	"Q3"
15	58	27.966462173301	"Transfer.area"	"Q3"
1	59	20.644160011268	"Transfer.area"	"Q3"
2	59	24.186586674443	"Transfer.area"	"Q3"
3	59	25.993859899166	"Transfer.area"	"Q3"
4	59	26.939690648026	"Transfer.area"	"Q3"
5	59	27.440324055611	"Transfer.area"	"Q3"
6	59	27.706782942737	"Transfer.area"	"Q3"
7	59	27.849005775951	"Transfer.area"	"Q3"
8	59	27.925029746925	"Transfer.area"	"Q3"
9	59	27.965699467681	"Transfer.area"	"Q3"
10	59	27.987465152048	"Transfer.area"	"Q3"
11	59	27.999116327864	"Transfer.area"	"Q3"
12	59	0	"Transfer.area"	"Q3"
13	59	0	"Transfer.area"	"Q3"
14	59	28.010481625486	"Transfer.area"	"Q3"
15	59	28.011439007393	"Transfer.area"	"Q3"
1	60	20.771638460052	"Transfer.area"	"Q3"
2	60	24.300095103529	"Transfer.area"	"Q3"
3	60	26.073793062095	"Transfer.area"	"Q3"
4	60	26.987384760546	"Transfer.area"	"Q3"
5	60	27.463017407066	"Transfer.area"	"Q3"
6	60	27.711922371983	"Transfer.area"	"Q3"
7	60	27.842516903893	"Transfer.area"	"Q3"
8	60	27.911128503848	"Transfer.area"	"Q3"
9	60	27.947200677155	"Transfer.area"	"Q3"
10	60	27.966172327407	"Transfer.area"	"Q3"
11	60	27.976152103476	"Transfer.area"	"Q3"
12	60	27.98140235392	"Transfer.area"	"Q3"
13	60	0	"Transfer.area"	"Q3"
14	60	0	"Transfer.area"	"Q3"
15	60	27.986382541407	"Transfer.area"	"Q3"
1	61	21.470353762537	"Transfer.area"	"Q3"
2	61	25.176450338178	"Transfer.area"	"Q3"
3	61	27.099324574575	"Transfer.area"	"Q3"
4	61	28.124458545679	"Transfer.area"	"Q3"
5	61	28.677706398829	"Transfer.area"	"Q3"
6	61	28.978102947725	"Transfer.area"	"Q3"
7	61	29.141724588377	"Transfer.area"	"Q3"
8	61	29.230996751773	"Transfer.area"	"Q3"
9	61	29.279747858143	"Transfer.area"	"Q3"
10	61	29.306383681024	"Transfer.area"	"Q3"
11	61	29.320940411187	"Transfer.area"	"Q3"
12	61	29.328896962203	"Transfer.area"	"Q3"
13	61	0	"Transfer.area"	"Q3"
14	61	0	"Transfer.area"	"Q3"
15	61	29.336923601259	"Transfer.area"	"Q3"
1	62	21.122854169012	"Transfer.area"	"Q3"
2	62	24.485085746605	"Transfer.area"	"Q3"
3	62	26.228703800188	"Transfer.area"	"Q3"
4	62	27.162743569164	"Transfer.area"	"Q3"
5	62	27.670503314873	"Transfer.area"	"Q3"
6	62	27.948564979403	"Transfer.area"	"Q3"
7	62	28.101425774127	"Transfer.area"	"Q3"
8	62	28.185632930293	"Transfer.area"	"Q3"
9	62	28.232072718495	"Transfer.area"	"Q3"
10	62	28.257699785134	"Transfer.area"	"Q3"
11	62	28.271846466776	"Transfer.area"	"Q3"
12	62	0	"Transfer.area"	"Q3"
13	62	0	"Transfer.area"	"Q3"
14	62	0	"Transfer.area"	"Q3"
15	62	28.287666993955	"Transfer.area"	"Q3"
1	63	20.005173272404	"Transfer.area"	"Q3"
2	63	23.557226378035	"Transfer.area"	"Q3"
3	63	25.393388473563	"Transfer.area"	"Q3"
4	63	26.366334054487	"Transfer.area"	"Q3"
5	63	26.887622332871	"Transfer.area"	"Q3"
6	63	27.168451059034	"Transfer.area"	"Q3"
7	63	27.320166877039	"Transfer.area"	"Q3"
8	63	27.402252612047	"Transfer.area"	"Q3"
9	63	27.446700452121	"Transfer.area"	"Q3"
10	63	27.470778421208	"Transfer.area"	"Q3"
11	63	27.483824787578	"Transfer.area"	"Q3"
12	63	27.49089469382	"Transfer.area"	"Q3"
13	63	0	"Transfer.area"	"Q3"
14	63	0	"Transfer.area"	"Q3"
15	63	27.497928121844	"Transfer.area"	"Q3"
1	64	20.942396573475	"Transfer.area"	"Q3"
2	64	24.556710741356	"Transfer.area"	"Q3"
3	64	26.398773867499	"Transfer.area"	"Q3"
4	64	27.36132491187	"Transfer.area"	"Q3"
5	64	27.869897832504	"Transfer.area"	"Q3"
6	64	28.140063996819	"Transfer.area"	"Q3"
7	64	28.283979266204	"Transfer.area"	"Q3"
8	64	28.360752138347	"Transfer.area"	"Q3"
9	64	28.40173841192	"Transfer.area"	"Q3"
10	64	28.423628327183	"Transfer.area"	"Q3"
11	64	28.435321783497	"Transfer.area"	"Q3"
12	64	28.441569069707	"Transfer.area"	"Q3"
13	64	28.444906916749	"Transfer.area"	"Q3"
14	64	0	"Transfer.area"	"Q3"
15	64	28.447643256012	"Transfer.area"	"Q3"
1	65	21.387776361327	"Transfer.area"	"Q3"
2	65	24.983357438569	"Transfer.area"	"Q3"
3	65	26.808295651221	"Transfer.area"	"Q3"
4	65	27.759167473489	"Transfer.area"	"Q3"
5	65	28.26040699904	"Transfer.area"	"Q3"
6	65	28.526130696949	"Transfer.area"	"Q3"
7	65	28.667407027921	"Transfer.area"	"Q3"
8	65	28.742631934078	"Transfer.area"	"Q3"
9	65	28.782718411971	"Transfer.area"	"Q3"
10	65	28.804088996509	"Transfer.area"	"Q3"
11	65	28.815484454079	"Transfer.area"	"Q3"
12	65	28.821561586543	"Transfer.area"	"Q3"
13	65	28.82480269164	"Transfer.area"	"Q3"
14	65	0	"Transfer.area"	"Q3"
15	65	0	"Transfer.area"	"Q3"
1	66	21.477261584552	"Transfer.area"	"Q3"
2	66	25.247234089083	"Transfer.area"	"Q3"
3	66	27.137239465419	"Transfer.area"	"Q3"
4	66	28.105600099721	"Transfer.area"	"Q3"
5	66	28.606490305974	"Transfer.area"	"Q3"
6	66	28.86676378674	"Transfer.area"	"Q3"
7	66	29.00231680074	"Transfer.area"	"Q3"
8	66	29.072996581925	"Transfer.area"	"Q3"
9	66	29.109872500096	"Transfer.area"	"Q3"
10	66	29.129117871145	"Transfer.area"	"Q3"
11	66	29.139163576099	"Transfer.area"	"Q3"
12	66	0	"Transfer.area"	"Q3"
13	66	0	"Transfer.area"	"Q3"
14	66	0	"Transfer.area"	"Q3"
15	66	29.149320735251	"Transfer.area"	"Q3"
1	67	20.817156301613	"Transfer.area"	"Q3"
2	67	24.480073885702	"Transfer.area"	"Q3"
3	67	26.318461770582	"Transfer.area"	"Q3"
4	67	27.261398089778	"Transfer.area"	"Q3"
5	67	27.749663263645	"Transfer.area"	"Q3"
6	67	28.00365011607	"Transfer.area"	"Q3"
7	67	28.136071944987	"Transfer.area"	"Q3"
8	67	28.205193847757	"Transfer.area"	"Q3"
9	67	28.24129609191	"Transfer.area"	"Q3"
10	67	28.260158149296	"Transfer.area"	"Q3"
11	67	28.270014473259	"Transfer.area"	"Q3"
12	67	0	"Transfer.area"	"Q3"
13	67	28.277857220427	"Transfer.area"	"Q3"
14	67	0	"Transfer.area"	"Q3"
15	67	0	"Transfer.area"	"Q3"
1	68	21.285226824091	"Transfer.area"	"Q3"
2	68	24.966508845332	"Transfer.area"	"Q3"
3	68	26.762062024569	"Transfer.area"	"Q3"
4	68	27.655054583946	"Transfer.area"	"Q3"
5	68	28.102884705235	"Transfer.area"	"Q3"
6	68	28.328345176135	"Transfer.area"	"Q3"
7	68	28.442068870799	"Transfer.area"	"Q3"
8	68	28.499485803042	"Transfer.area"	"Q3"
9	68	28.528488175341	"Transfer.area"	"Q3"
10	68	28.543141289492	"Transfer.area"	"Q3"
11	68	28.550545490611	"Transfer.area"	"Q3"
12	68	28.554287050146	"Transfer.area"	"Q3"
13	68	28.556177827252	"Transfer.area"	"Q3"
14	68	0	"Transfer.area"	"Q3"
15	68	0	"Transfer.area"	"Q3"
1	69	21.806871520783	"Transfer.area"	"Q3"
2	69	25.376744752292	"Transfer.area"	"Q3"
3	69	27.14667555442	"Transfer.area"	"Q3"
4	69	28.046562361719	"Transfer.area"	"Q3"
5	69	28.509135179892	"Transfer.area"	"Q3"
6	69	28.74816235299	"Transfer.area"	"Q3"
7	69	28.871998700916	"Transfer.area"	"Q3"
8	69	28.936241673329	"Transfer.area"	"Q3"
9	69	28.969591950014	"Transfer.area"	"Q3"
10	69	28.986911090514	"Transfer.area"	"Q3"
11	69	28.995906739987	"Transfer.area"	"Q3"
12	69	29.000579568521	"Transfer.area"	"Q3"
13	69	29.003007008598	"Transfer.area"	"Q3"
14	69	0	"Transfer.area"	"Q3"
15	69	0	"Transfer.area"	"Q3"
1	70	20.623414663549	"Transfer.area"	"Q3"
2	70	24.350563776806	"Transfer.area"	"Q3"
3	70	26.237367981165	"Transfer.area"	"Q3"
4	70	27.212689303724	"Transfer.area"	"Q3"
5	70	27.72150045188	"Transfer.area"	"Q3"
6	70	27.988119391622	"Transfer.area"	"Q3"
7	70	28.128141234595	"Transfer.area"	"Q3"
8	70	28.201761962354	"Transfer.area"	"Q3"
9	70	28.240493464237	"Transfer.area"	"Q3"
10	70	28.260876298127	"Transfer.area"	"Q3"
11	70	28.27160472776	"Transfer.area"	"Q3"
12	70	28.277252084916	"Transfer.area"	"Q3"
13	70	28.280224942328	"Transfer.area"	"Q3"
14	70	0	"Transfer.area"	"Q3"
15	70	0	"Transfer.area"	"Q3"
1	71	21.108411877227	"Transfer.area"	"Q3"
2	71	24.440038872985	"Transfer.area"	"Q3"
3	71	26.174657357942	"Transfer.area"	"Q3"
4	71	27.108524208091	"Transfer.area"	"Q3"
5	71	27.61899417279	"Transfer.area"	"Q3"
6	71	27.900166722778	"Transfer.area"	"Q3"
7	71	28.055664224203	"Transfer.area"	"Q3"
8	71	28.141846412801	"Transfer.area"	"Q3"
9	71	28.189668416132	"Transfer.area"	"Q3"
10	71	28.216221951189	"Transfer.area"	"Q3"
11	71	0	"Transfer.area"	"Q3"
12	71	28.239165669509	"Transfer.area"	"Q3"
13	71	28.243718699273	"Transfer.area"	"Q3"
14	71	0	"Transfer.area"	"Q3"
15	71	0	"Transfer.area"	"Q3"
1	72	20.241646988185	"Transfer.area"	"Q3"
2	72	23.766759117895	"Transfer.area"	"Q3"
3	72	25.584257879417	"Transfer.area"	"Q3"
4	72	26.545796376712	"Transfer.area"	"Q3"
5	72	27.060394120437	"Transfer.area"	"Q3"
6	72	27.337368117655	"Transfer.area"	"Q3"
7	72	27.486883059765	"Transfer.area"	"Q3"
8	72	27.567718725707	"Transfer.area"	"Q3"
9	72	27.611458939666	"Transfer.area"	"Q3"
10	72	27.635137323032	"Transfer.area"	"Q3"
11	72	27.647958486938	"Transfer.area"	"Q3"
12	72	27.654901679421	"Transfer.area"	"Q3"
13	72	27.658661970309	"Transfer.area"	"Q3"
14	72	0	"Transfer.area"	"Q3"
15	72	27.661801575577	"Transfer.area"	"Q3"
1	73	21.012037298142	"Transfer.area"	"Q3"
2	73	24.608613449443	"Transfer.area"	"Q3"
3	73	26.405304500919	"Transfer.area"	"Q3"
4	73	27.323802360679	"Transfer.area"	"Q3"
5	73	27.798110013806	"Transfer.area"	"Q3"
6	73	28.044226169172	"Transfer.area"	"Q3"
7	73	28.1722435782	"Transfer.area"	"Q3"
8	73	28.238914014011	"Transfer.area"	"Q3"
9	73	28.273657520588	"Transfer.area"	"Q3"
10	73	28.291769134622	"Transfer.area"	"Q3"
11	73	28.301212245485	"Transfer.area"	"Q3"
12	73	28.306136174398	"Transfer.area"	"Q3"
13	73	28.308703781999	"Transfer.area"	"Q3"
14	73	0	"Transfer.area"	"Q3"
15	73	0	"Transfer.area"	"Q3"
1	74	20.906554919557	"Transfer.area"	"Q3"
2	74	24.917661774798	"Transfer.area"	"Q3"
3	74	26.878184642186	"Transfer.area"	"Q3"
4	74	27.848125023401	"Transfer.area"	"Q3"
5	74	28.330467488575	"Transfer.area"	"Q3"
6	74	28.570905750932	"Transfer.area"	"Q3"
7	74	28.690897627051	"Transfer.area"	"Q3"
8	74	28.750814019119	"Transfer.area"	"Q3"
9	74	28.780740874223	"Transfer.area"	"Q3"
10	74	28.795690730146	"Transfer.area"	"Q3"
11	74	28.803159397121	"Transfer.area"	"Q3"
12	74	28.806890732064	"Transfer.area"	"Q3"
13	74	28.808754933733	"Transfer.area"	"Q3"
14	74	0	"Transfer.area"	"Q3"
15	74	28.810151638726	"Transfer.area"	"Q3"
1	75	20.334585409686	"Transfer.area"	"Q3"
2	75	24.021916282602	"Transfer.area"	"Q3"
3	75	25.851676361718	"Transfer.area"	"Q3"
4	75	26.776317507795	"Transfer.area"	"Q3"
5	75	27.247258882929	"Transfer.area"	"Q3"
6	75	27.488014900766	"Transfer.area"	"Q3"
7	75	27.611321063724	"Transfer.area"	"Q3"
8	75	27.674532182009	"Transfer.area"	"Q3"
9	75	27.706951650057	"Transfer.area"	"Q3"
10	75	27.723582800468	"Transfer.area"	"Q3"
11	75	27.732115607422	"Transfer.area"	"Q3"
12	75	27.736493739128	"Transfer.area"	"Q3"
13	75	27.738740204397	"Transfer.area"	"Q3"
14	75	0	"Transfer.area"	"Q3"
15	75	27.740484387556	"Transfer.area"	"Q3"
1	76	20.478037239742	"Transfer.area"	"Q3"
2	76	24.144061926337	"Transfer.area"	"Q3"
3	76	25.954425372161	"Transfer.area"	"Q3"
4	76	26.86512836486	"Transfer.area"	"Q3"
5	76	27.326928569644	"Transfer.area"	"Q3"
6	76	27.561982278938	"Transfer.area"	"Q3"
7	76	27.681844900682	"Transfer.area"	"Q3"
8	76	27.743024001439	"Transfer.area"	"Q3"
9	76	27.774265085621	"Transfer.area"	"Q3"
10	76	27.790222137208	"Transfer.area"	"Q3"
11	76	27.798373532724	"Transfer.area"	"Q3"
12	76	27.802537796257	"Transfer.area"	"Q3"
13	76	27.80466524052	"Transfer.area"	"Q3"
14	76	0	"Transfer.area"	"Q3"
15	76	27.806307414329	"Transfer.area"	"Q3"
1	77	21.260629150322	"Transfer.area"	"Q3"
2	77	25.066665302602	"Transfer.area"	"Q3"
3	77	26.985803154419	"Transfer.area"	"Q3"
4	77	27.974112656495	"Transfer.area"	"Q3"
5	77	28.487794640837	"Transfer.area"	"Q3"
6	77	28.75597596601	"Transfer.area"	"Q3"
7	77	28.896300568854	"Transfer.area"	"Q3"
8	77	28.969809029192	"Transfer.area"	"Q3"
9	77	29.008339043393	"Transfer.area"	"Q3"
10	77	29.02854110555	"Transfer.area"	"Q3"
11	77	29.039135171253	"Transfer.area"	"Q3"
12	77	29.044691225772	"Transfer.area"	"Q3"
13	77	29.047605226532	"Transfer.area"	"Q3"
14	77	0	"Transfer.area"	"Q3"
15	77	29.049935184113	"Transfer.area"	"Q3"
1	78	20.504765991995	"Transfer.area"	"Q3"
2	78	24.377510912683	"Transfer.area"	"Q3"
3	78	26.285858215424	"Transfer.area"	"Q3"
4	78	27.239778682085	"Transfer.area"	"Q3"
5	78	27.719545148212	"Transfer.area"	"Q3"
6	78	27.96153355323	"Transfer.area"	"Q3"
7	78	28.083760428639	"Transfer.area"	"Q3"
8	78	28.145539369818	"Transfer.area"	"Q3"
9	78	28.176776084005	"Transfer.area"	"Q3"
10	78	28.19257278186	"Transfer.area"	"Q3"
11	78	28.200562025607	"Transfer.area"	"Q3"
12	78	28.204602798361	"Transfer.area"	"Q3"
13	78	28.206646572912	"Transfer.area"	"Q3"
14	78	28.207680301447	"Transfer.area"	"Q3"
15	78	28.208203157969	"Transfer.area"	"Q3"
1	79	20.322434678884	"Transfer.area"	"Q3"
2	79	24.002393752504	"Transfer.area"	"Q3"
3	79	25.859301232276	"Transfer.area"	"Q3"
4	79	26.815555583331	"Transfer.area"	"Q3"
5	79	27.312411489987	"Transfer.area"	"Q3"
6	79	27.571681154356	"Transfer.area"	"Q3"
7	79	27.707265347778	"Transfer.area"	"Q3"
8	79	27.778247048992	"Transfer.area"	"Q3"
9	79	27.815429026018	"Transfer.area"	"Q3"
10	79	27.834911681625	"Transfer.area"	"Q3"
11	79	27.845121818143	"Transfer.area"	"Q3"
12	79	27.85047300828	"Transfer.area"	"Q3"
13	79	27.853277717066	"Transfer.area"	"Q3"
14	79	27.854747776491	"Transfer.area"	"Q3"
15	79	27.855518302144	"Transfer.area"	"Q3"
1	80	20.670516052612	"Transfer.area"	"Q3"
2	80	24.392607379765	"Transfer.area"	"Q3"
3	80	26.307195987127	"Transfer.area"	"Q3"
4	80	27.315080424256	"Transfer.area"	"Q3"
5	80	27.851150977336	"Transfer.area"	"Q3"
6	80	28.137719300369	"Transfer.area"	"Q3"
7	80	28.291308263097	"Transfer.area"	"Q3"
8	80	28.373737653441	"Transfer.area"	"Q3"
9	80	28.418008446833	"Transfer.area"	"Q3"
10	80	28.441794350988	"Transfer.area"	"Q3"
11	80	0	"Transfer.area"	"Q3"
12	80	28.461446640973	"Transfer.area"	"Q3"
13	80	28.465139111769	"Transfer.area"	"Q3"
14	80	28.46712381958	"Transfer.area"	"Q3"
15	80	0	"Transfer.area"	"Q3"
1	81	20.914623825828	"Transfer.area"	"Q3"
2	81	24.708232500842	"Transfer.area"	"Q3"
3	81	26.592432997396	"Transfer.area"	"Q3"
4	81	27.545531413042	"Transfer.area"	"Q3"
5	81	28.031471023555	"Transfer.area"	"Q3"
6	81	28.28015858556	"Transfer.area"	"Q3"
7	81	28.407664139625	"Transfer.area"	"Q3"
8	81	28.473098911208	"Transfer.area"	"Q3"
9	81	28.506695387896	"Transfer.area"	"Q3"
10	81	28.523949156665	"Transfer.area"	"Q3"
11	81	28.532811081344	"Transfer.area"	"Q3"
12	81	28.537363055167	"Transfer.area"	"Q3"
13	81	28.539701276593	"Transfer.area"	"Q3"
14	81	28.540902375568	"Transfer.area"	"Q3"
15	81	0	"Transfer.area"	"Q3"
1	82	20.20435378504	"Transfer.area"	"Q3"
2	82	23.93606657377	"Transfer.area"	"Q3"
3	82	25.779349854529	"Transfer.area"	"Q3"
4	82	26.704780313888	"Transfer.area"	"Q3"
5	82	27.17266106274	"Transfer.area"	"Q3"
6	82	27.409993229869	"Transfer.area"	"Q3"
7	82	27.530574084911	"Transfer.area"	"Q3"
8	82	27.591886685977	"Transfer.area"	"Q3"
9	82	27.623075390471	"Transfer.area"	"Q3"
10	82	27.638943828027	"Transfer.area"	"Q3"
11	82	27.647018340289	"Transfer.area"	"Q3"
12	82	27.651127201324	"Transfer.area"	"Q3"
13	82	27.65321812566	"Transfer.area"	"Q3"
