"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fangstfelt_kode"	"Hovedområde_bokmål"	"Sone_kode"	"Sone_bokmål"	"Områdegruppering_bokmål"	"HovedområdeFAO_kode"	"HovedområdeFAO_bokmål"	"NordSørFor62GraderNord"	"Fangstdagbok_nummer"	"Fangstdagbok_turnummer"
"1564008"	5	"2013"	"R 0003K"	2020	"06.05.2020"	"53"	NA	"08"	"11"	61.75	"NOR"	0	"00811"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1565718"	10	"2013"	"R 0022B"	2020	"19.07.2020"	"53"	NA	"08"	"14"	42.5	"NOR"	0	"00814"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"220479"	1	"2013"	"M 0069G"	2020	"24.08.2020"	"51"	NA	"28"	"53"	66.28	"NOR"	0	"02853"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	999	10
"204502"	1	"2013"	"M 0069G"	2020	"02.03.2020"	"51"	NA	"28"	"53"	66.28	"NOR"	0	"02853"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	999	3
"9159"	3	"2013"	"M 0069G"	2020	"02.03.2020"	"51"	NA	"28"	"53"	66.28	"NOR"	0	"02853"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	999	3
"9562"	7	"2013"	"M 0069G"	2020	"24.08.2020"	"51"	NA	"28"	"53"	66.28	"NOR"	0	"02853"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	999	10
"9184"	1	"2013"	"M 0085G"	2020	"15.03.2020"	"51"	NA	"28"	"53"	75.5	"NOR"	0	"02853"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	99	1
"206786"	1	"2013"	"M 0085G"	2020	"15.03.2020"	"51"	NA	"28"	"53"	75.5	"NOR"	0	"02853"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	99	1
"210222"	1	"2013"	"T 0002H"	2020	"17.08.2020"	"51"	NA	"08"	"08"	50.8	"NOR"	8	"80808"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	202099	10
"9514"	18	"2013"	"T 0002H"	2020	"17.08.2020"	"51"	NA	"08"	"08"	50.8	"NOR"	8	"80808"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	202099	10
"9658"	33	"2013"	"M 0111G"	2020	"10.09.2020"	"51"	NA	"28"	"51"	74.8	"NOR"	0	"02851"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	202099	9
"221482"	1	"2013"	"M 0111G"	2020	"10.09.2020"	"51"	NA	"28"	"51"	74.8	"NOR"	0	"02851"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	202099	9
"9590"	10	"2013"	"F 0007L"	2020	"29.08.2020"	"51"	NA	"08"	"11"	55	"NOR"	0	"00811"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	202099	15
"9603"	8	"2013"	"N 0100SO"	2020	"01.09.2020"	"51"	NA	"08"	"09"	74.7	"NOR"	0	"00809"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	202099	7
"9604"	15	"2013"	"N 0100SO"	2020	"01.09.2020"	"51"	NA	"42"	"71"	74.7	"NOR"	0	"04271"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	202099	7
"211077"	1	"2013"	"F 0007L"	2020	"29.08.2020"	"51"	NA	"08"	"11"	55	"NOR"	0	"00811"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	202099	15
"150582"	5	"2013"	"IAX012"	2020	"15.02.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152327"	3	"2013"	"PAA666"	2020	"19.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"151080"	4	"2013"	"IAX012"	2020	"16.03.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3170836"	1	"2013"	"IAX012"	2020	"27.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3171398"	2	"2013"	"IAX012"	2020	"25.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3171545"	7	"2013"	"IAX012"	2020	"28.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152443"	2	"2013"	"IAX012"	2020	"25.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152444"	3	"2013"	"IAX012"	2020	"26.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	9909
"3171399"	3	"2013"	"IAX012"	2020	"26.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152830"	6	"2013"	"PAA666"	2020	"11.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152760"	2	"2013"	"PAA666"	2020	"10.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152722"	5	"2013"	"PAA666"	2020	"09.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152329"	4	"2013"	"PAA666"	2020	"20.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3173698"	2	"2013"	"IAX012"	2020	"25.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"153108"	2	"2013"	"IAX012"	2020	"26.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3174493"	2	"2013"	"IAX012"	2020	"26.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3182549"	4	"2013"	"PAA666"	2020	"27.08.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3182185"	5	"2013"	"PAA666"	2020	"25.08.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3163250"	2	"2013"	"IAX012"	2020	"19.02.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152139"	3	"2013"	"IAX012"	2020	"12.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152115"	2	"2013"	"IAX012"	2020	"11.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152180"	5	"2013"	"IAX012"	2020	"13.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152870"	6	"2013"	"PAA666"	2020	"16.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152679"	2	"2013"	"PAA666"	2020	"08.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3170146"	3	"2013"	"IAX012"	2020	"12.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152366"	5	"2013"	"IAX012"	2020	"22.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152367"	4	"2013"	"IAX012"	2020	"22.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3170139"	2	"2013"	"IAX012"	2020	"11.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"152368"	6	"2013"	"PAA666"	2020	"22.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3172519"	2	"2013"	"PAA666"	2020	"10.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3172603"	5	"2013"	"PAA666"	2020	"09.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3172330"	1	"2013"	"PAA666"	2020	"08.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3165302"	4	"2013"	"IAX012"	2020	"16.03.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3162756"	5	"2013"	"IAX012"	2020	"15.02.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"150602"	2	"2013"	"IAX012"	2020	"19.02.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3172800"	6	"2013"	"PAA666"	2020	"11.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3173085"	6	"2013"	"PAA666"	2020	"16.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3166024"	8	"2013"	"IAX012"	2020	"28.03.2020"	"42"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"151291"	8	"2013"	"IAX012"	2020	"28.03.2020"	"42"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3172554"	1	"2013"	"ZZ0906ZZ"	2020	"15.06.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3171932"	1	"2013"	"ZZ0906ZZ"	2020	"08.06.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3172022"	1	"2013"	"ZZ0906ZZ"	2020	"09.06.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3173113"	1	"2013"	"ZZ0906ZZ"	2020	"19.06.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3171331"	1	"2013"	"ZZ0906ZZ"	2020	"02.06.2020"	"34"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3172827"	1	"2013"	"ZZ0906ZZ"	2020	"17.06.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3183912"	1	"2013"	"AA0063A"	2020	"07.09.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3179871"	4	"2013"	"AA0063A"	2020	"08.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"63709"	6	"2013"	"AA0063A"	2020	"13.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"63715"	1	"2013"	"AA0063A"	2020	"18.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3181258"	6	"2013"	"AA0063A"	2020	"13.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"63730"	3	"2013"	"AA0063A"	2020	"28.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"157042"	1	"2013"	"AA0063A"	2020	"07.09.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3183283"	3	"2013"	"AA0063A"	2020	"28.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"58469"	5	"2013"	"AA0162A"	2020	"07.05.2020"	"22"	NA	"09"	"12"	7.85	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3169962"	5	"2013"	"AA0162A"	2020	"07.05.2020"	"22"	NA	"09"	"12"	7.85	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3181967"	1	"2013"	"AA0063A"	2020	"18.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"29546"	4	"2013"	"AA0063A"	2020	"08.08.2020"	"22"	NA	"09"	"16"	7.89	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3173697"	1	"2013"	"ZZ0906ZZ"	2020	"25.06.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3173289"	1	"2013"	"ZZ0906ZZ"	2020	"22.06.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3174875"	1	"2013"	"ZZ0906ZZ"	2020	"09.07.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3175065"	1	"2013"	"ZZ0906ZZ"	2020	"13.07.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3173373"	1	"2013"	"ZZ0906ZZ"	2020	"23.06.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3174959"	1	"2013"	"ZZ0906ZZ"	2020	"10.07.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3178962"	1	"2013"	"AA0063A"	2020	"04.08.2020"	"34"	NA	"09"	"16"	7.89	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3177200"	1	"2013"	"ZZ0906ZZ"	2020	"27.07.2020"	"34"	NA	"09"	"16"	NA	"NOR"	8	"80916"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
"3174333"	1	"2013"	"ZZ0906ZZ"	2020	"02.07.2020"	"34"	NA	"09"	"12"	NA	"NOR"	8	"80912"	"Skagerrak"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Skagerrak og Kattegat - ikke spesifisert"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201399	999
