"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fangstfelt_kode"	"Hovedområde_bokmål"	"Sone_kode"	"Sone_bokmål"	"Områdegruppering_bokmål"	"HovedområdeFAO_kode"	"HovedområdeFAO_bokmål"	"NordSørFor62GraderNord"	"Fangstdagbok_nummer"	"Fangstdagbok_turnummer"
"1598034"	1	"2013"	"H 0026AV"	2023	"05.11.2023"	"53"	NA	"07"	"13"	70	"NOR"	0	"00713"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1592478"	2	"2013"	"TR0400V"	2023	"11.05.2023"	"53"	NA	"08"	"51"	45	"NOR"	0	"00851"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592446"	2	"2013"	"TF0195M"	2023	"03.05.2023"	"53"	NA	"08"	"55"	62.6	"NOR"	0	"00855"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598901"	2	"2013"	"H 0005ØN"	2023	"21.11.2023"	"53"	NA	"42"	"84"	62.6	"NOR"	0	"04284"	"Shetland"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1592896"	2	"2013"	"N 0307LN"	2023	"10.06.2023"	"53"	NA	"28"	"52"	74.8	"NOR"	0	"02852"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596469"	2	"2013"	"R 0022B"	2023	"23.09.2023"	"53"	NA	"08"	"13"	42.5	"NOR"	0	"00813"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592909"	2	"2013"	"R 0020V"	2023	"11.06.2023"	"53"	NA	"28"	"51"	49.9	"NOR"	0	"02851"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1599189"	6	"2013"	"R 0030K"	2023	"01.12.2023"	"53"	NA	"08"	"11"	67.6	"NOR"	0	"00811"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594779"	6	"2013"	"R 0022B"	2023	"21.08.2023"	"53"	NA	"08"	"14"	42.5	"NOR"	0	"00814"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595042"	2	"2013"	"R 0022B"	2023	"27.08.2023"	"53"	NA	"08"	"14"	42.5	"NOR"	0	"00814"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594671"	10	"2013"	"H 0030B"	2023	"18.08.2023"	"53"	NA	"08"	"14"	61.86	"NOR"	0	"00814"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594776"	2	"2013"	"H 0077AV"	2023	"21.08.2023"	"53"	NA	"28"	"51"	68.3	"NOR"	0	"02851"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592393"	2	"2013"	"H 0004AV"	2023	"22.04.2023"	"53"	NA	"31"	"03"	76.4	"NOR"	0	"03103"	"Øst av Færøyene"	"FRO"	"Færøyenes økonomiske sone"	"Atlanterhavet, nordøst/Færøyplatået - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Annet"	201099	999
"1594778"	2	"2013"	"H 0140B"	2023	"21.08.2023"	"53"	NA	"28"	"52"	60.9	"NOR"	0	"02852"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1593139"	3	"2013"	"R 0030K"	2023	"18.06.2023"	"53"	NA	"08"	"54"	67.6	"NOR"	0	"00854"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1593217"	2	"2013"	"H 0077AV"	2023	"20.06.2023"	"53"	NA	"28"	"52"	68.3	"NOR"	0	"02852"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598701"	3	"2013"	"H 0005ØN"	2023	"17.11.2023"	"53"	NA	"28"	"11"	62.6	"NOR"	0	"02811"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1594420"	2	"2013"	"R 0011K"	2023	"07.08.2023"	"53"	NA	"42"	"12"	65	"NOR"	0	"04212"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595014"	3	"2013"	"M 0030M"	2023	"25.08.2023"	"53"	NA	"41"	"93"	65	"NOR"	0	"04193"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598469"	9	"2013"	"R 0011K"	2023	"14.11.2023"	"53"	NA	"28"	"53"	65	"NOR"	0	"02853"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598672"	1	"2013"	"H 0012AV"	2023	"17.11.2023"	"53"	NA	"08"	"07"	62.95	"NOR"	0	"00807"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1593134"	3	"2013"	"H 0002F"	2023	"17.06.2023"	"53"	NA	"08"	"54"	64	"NOR"	0	"00854"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598383"	2	"2013"	"F 0004H"	2023	"13.11.2023"	"11"	NA	"42"	"23"	44.35	"NOR"	0	"04223"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1593277"	5	"2013"	"R 0011K"	2023	"21.06.2023"	"51"	NA	"41"	"75"	65	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592890"	3	"2013"	"R 0011K"	2023	"10.06.2023"	"51"	NA	"41"	"75"	65	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592530"	2	"2013"	"H 0004B"	2023	"16.05.2023"	"51"	NA	"41"	"75"	68.3	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592585"	2	"2013"	"VL0778B"	2023	"22.05.2023"	"51"	NA	"41"	"75"	43.85	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592575"	2	"2013"	"R 0001K"	2023	"21.05.2023"	"51"	NA	"41"	"75"	65	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592570"	5	"2013"	"H 0030B"	2023	"21.05.2023"	"51"	NA	"41"	"75"	61.86	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592566"	4	"2013"	"TF0195M"	2023	"21.05.2023"	"51"	NA	"41"	"75"	62.6	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592564"	4	"2013"	"H 0004B"	2023	"21.05.2023"	"51"	NA	"41"	"75"	68.3	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592526"	6	"2013"	"M 0040HØ"	2023	"15.05.2023"	"51"	NA	"41"	"75"	70.3	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592581"	5	"2013"	"H 0001AV"	2023	"22.05.2023"	"51"	NA	"41"	"75"	67	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1592520"	2	"2013"	"H 0140AV"	2023	"15.05.2023"	"51"	NA	"41"	"75"	64	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592560"	5	"2013"	"R 0011K"	2023	"21.05.2023"	"51"	NA	"41"	"75"	65	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592482"	2	"2013"	"R 0011K"	2023	"11.05.2023"	"51"	NA	"41"	"75"	65	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592579"	5	"2013"	"H 0388B"	2023	"22.05.2023"	"51"	NA	"41"	"75"	68.8	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592565"	2	"2013"	"H 0140AV"	2023	"21.05.2023"	"51"	NA	"41"	"75"	64	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592586"	5	"2013"	"R 0030K"	2023	"22.05.2023"	"51"	NA	"41"	"75"	67.6	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592399"	2	"2013"	"H 0001AV"	2023	"23.04.2023"	"51"	NA	"41"	"75"	67	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1592451"	3	"2013"	"H 0030B"	2023	"04.05.2023"	"51"	NA	"41"	"75"	61.86	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592619"	2	"2013"	"H 0005ØN"	2023	"25.05.2023"	"51"	NA	"41"	"75"	62.6	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1592479"	5	"2013"	"R 0001K"	2023	"11.05.2023"	"51"	NA	"41"	"75"	65	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596391"	4	"2013"	"R 0001K"	2023	"21.09.2023"	"51"	NA	"08"	"13"	65	"NOR"	0	"00813"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592318"	10	"2013"	"R 0001K"	2023	"08.04.2023"	"51"	NA	"28"	"09"	65	"NOR"	0	"02809"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598168"	2	"2013"	"H 0058AV"	2023	"08.11.2023"	"53"	NA	"28"	"51"	71.1	"NOR"	0	"02851"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597969"	1	"2013"	"VL0180AV"	2023	"03.11.2023"	"53"	NA	"07"	"15"	76.25	"NOR"	0	"00715"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1598679"	6	"2013"	"R 0030K"	2023	"17.11.2023"	"53"	NA	"28"	"53"	67.6	"NOR"	0	"02853"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596174"	10	"2013"	"M 0311HØ"	2023	"16.09.2023"	"53"	NA	"08"	"13"	69.99	"NOR"	0	"00813"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598501"	2	"2013"	"VL0778B"	2023	"15.11.2023"	"53"	NA	"08"	"14"	43.85	"NOR"	0	"00814"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598292"	3	"2013"	"R 0001K"	2023	"11.11.2023"	"53"	NA	"28"	"53"	65	"NOR"	0	"02853"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594416"	7	"2013"	"R 0011K"	2023	"07.08.2023"	"53"	NA	"28"	"09"	65	"NOR"	0	"02809"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594775"	1	"2013"	"VN99"	2023	"21.08.2023"	"53"	NA	"34"	"15"	NA	"FRO"	0	"03415"	"Sentrale Norskehav"	"XNS"	"Internasjonalt område (NEAFC) - Norskehavet (""Smutthavet"")"	"Atlanterhavet, nordøst/Norskehavet - NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1590984"	9	"2013"	"R 0001K"	2023	"07.01.2023"	"53"	NA	"08"	"14"	65	"NOR"	0	"00814"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594421"	2	"2013"	"R 0011K"	2023	"07.08.2023"	"53"	NA	"28"	"51"	65	"NOR"	0	"02851"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598132"	1	"2013"	"VL0264AV"	2023	"07.11.2023"	"53"	NA	"07"	"14"	87.8	"NOR"	0	"00714"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1595234"	1	"2013"	"KG690"	2023	"29.08.2023"	"53"	NA	"34"	"04"	NA	"FRO"	0	"03404"	"Sentrale Norskehav"	"XNS"	"Internasjonalt område (NEAFC) - Norskehavet (""Smutthavet"")"	"Atlanterhavet, nordøst/Norskehavet - NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1599264"	2	"2013"	"R 0030K"	2023	"04.12.2023"	"53"	NA	"08"	"10"	67.6	"NOR"	0	"00810"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598911"	3	"2013"	"R 0030K"	2023	"22.11.2023"	"53"	NA	"28"	"10"	67.6	"NOR"	0	"02810"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595301"	7	"2013"	"H 0020B"	2023	"31.08.2023"	"53"	NA	"28"	"51"	63.97	"NOR"	0	"02851"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598375"	2	"2013"	"R 0022B"	2023	"13.11.2023"	"53"	NA	"42"	"22"	42.5	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594562"	1	"2013"	"VA410"	2023	"15.08.2023"	"53"	NA	"39"	"09"	NA	"FRO"	0	"03909"	"Vest av Tromsøflaket"	"XNS"	"Internasjonalt område (NEAFC) - Norskehavet (""Smutthavet"")"	"Atlanterhavet, nordøst/Norskehavet - NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1592590"	3	"2013"	"R 0022B"	2023	"23.05.2023"	"51"	NA	"41"	"75"	42.5	"NOR"	0	"04175"	"Sentrale Nordsjø"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594610"	10	"2013"	"R 0001K"	2023	"16.08.2023"	"51"	NA	"08"	"13"	65	"NOR"	0	"00813"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596256"	6	"2013"	"R 0022B"	2023	"17.09.2023"	"51"	NA	"08"	"07"	42.5	"NOR"	0	"00807"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594994"	3	"2013"	"R 0001K"	2023	"26.08.2023"	"51"	NA	"08"	"13"	65	"NOR"	0	"00813"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1593244"	2	"2013"	"M 0001HØ"	2023	"20.06.2023"	"53"	NA	"28"	"52"	75.4	"NOR"	0	"02852"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592987"	2	"2013"	"N 0024ME"	2023	"13.06.2023"	"53"	NA	"28"	"52"	67.4	"NOR"	0	"02852"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1593218"	2	"2013"	"H 0026AV"	2023	"19.06.2023"	"53"	NA	"08"	"13"	70	"NOR"	0	"00813"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1597150"	1	"2013"	"M 0070HØ"	2023	"10.10.2023"	"53"	NA	"42"	"34"	69.9	"NOR"	0	"04234"	"Shetland"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592912"	2	"2013"	"M 0065HØ"	2023	"11.06.2023"	"53"	NA	"28"	"53"	74	"NOR"	0	"02853"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1593452"	4	"2013"	"H 0001AV"	2023	"24.06.2023"	"53"	NA	"08"	"55"	67	"NOR"	0	"00855"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1593083"	2	"2013"	"M 0400A"	2023	"15.06.2023"	"53"	NA	"08"	"55"	80	"NOR"	0	"00855"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592780"	2	"2013"	"M 0150HØ"	2023	"04.06.2023"	"53"	NA	"28"	"52"	80.4	"NOR"	0	"02852"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597208"	2	"2013"	"T 0042T"	2023	"10.10.2023"	"53"	NA	"08"	"11"	55	"NOR"	0	"00811"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1592855"	2	"2013"	"M 0070HØ"	2023	"07.06.2023"	"53"	NA	"28"	"51"	69.9	"NOR"	0	"02851"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1593232"	2	"2013"	"N 0200B"	2023	"21.06.2023"	"53"	NA	"28"	"51"	69.77	"NOR"	0	"02851"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597089"	1	"2013"	"M 0023HØ"	2023	"08.10.2023"	"53"	NA	"42"	"34"	69.95	"NOR"	0	"04234"	"Shetland"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592910"	2	"2013"	"TR0004O"	2023	"10.06.2023"	"53"	NA	"28"	"52"	79.95	"NOR"	0	"02852"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595445"	1	"2013"	"FD1210"	2023	"03.09.2023"	"53"	NA	"30"	"12"	NA	"FRO"	0	"03012"	"Sørlige Norskehav"	"FRO"	"Færøyenes økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	10501	0
"1598649"	2	"2013"	"N 0200B"	2023	"17.11.2023"	"53"	NA	"42"	"23"	69.77	"NOR"	0	"04223"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1593426"	2	"2013"	"M 0125H"	2023	"24.06.2023"	"53"	NA	"28"	"51"	75	"NOR"	0	"02851"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592928"	2	"2013"	"N 0118LN"	2023	"11.06.2023"	"53"	NA	"28"	"53"	75	"NOR"	0	"02853"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592963"	2	"2013"	"N 0200B"	2023	"12.06.2023"	"53"	NA	"28"	"52"	69.77	"NOR"	0	"02852"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597168"	1	"2013"	"M 0003HØ"	2023	"10.10.2023"	"53"	NA	"42"	"34"	67.5	"NOR"	0	"04234"	"Shetland"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
