"Age"	"Iteration"	"MeanIndividualLength"	"StratumTransfer"
9	249	29.149471677459	"27.4.aE"
10	249	29.168167422593	"27.4.aE"
11	249	29.1903268807	"27.4.aE"
12	249	29.184664486854	"27.4.aE"
13	249	29.197548130568	"27.4.aE"
14	249	29.193807168522	"27.4.aE"
15	249	0	"27.4.aE"
1	250	21.885367293108	"27.4.aE"
2	250	25.181639698016	"27.4.aE"
3	250	26.937934597976	"27.4.aE"
4	250	27.796024369262	"27.4.aE"
5	250	28.320992276396	"27.4.aE"
6	250	28.671125668086	"27.4.aE"
7	250	28.778741923851	"27.4.aE"
8	250	28.828884783828	"27.4.aE"
9	250	28.90886007163	"27.4.aE"
10	250	28.957003433393	"27.4.aE"
11	250	28.923373685934	"27.4.aE"
12	250	28.943554701146	"27.4.aE"
13	250	28.930374827068	"27.4.aE"
14	250	28.947065714696	"27.4.aE"
15	250	0	"27.4.aE"
1	251	21.334969841811	"27.4.aE"
2	251	24.971180674797	"27.4.aE"
3	251	26.830689736545	"27.4.aE"
4	251	27.823038157297	"27.4.aE"
5	251	28.325312822959	"27.4.aE"
6	251	28.580852935918	"27.4.aE"
7	251	28.737032785651	"27.4.aE"
8	251	28.810169357533	"27.4.aE"
9	251	28.84897671211	"27.4.aE"
10	251	28.879332435771	"27.4.aE"
11	251	28.882945211935	"27.4.aE"
12	251	28.885364429619	"27.4.aE"
13	251	28.88908446159	"27.4.aE"
14	251	28.90383804026	"27.4.aE"
15	251	28.902802959491	"27.4.aE"
1	252	21.294503331156	"27.4.aE"
2	252	25.201266749139	"27.4.aE"
3	252	27.063642887363	"27.4.aE"
4	252	28.055905737365	"27.4.aE"
5	252	28.566232914316	"27.4.aE"
6	252	28.842167821286	"27.4.aE"
7	252	28.952637746277	"27.4.aE"
8	252	29.013739310045	"27.4.aE"
9	252	29.071358040867	"27.4.aE"
10	252	29.098838351398	"27.4.aE"
11	252	29.082076884494	"27.4.aE"
12	252	29.149765778638	"27.4.aE"
13	252	29.133168899066	"27.4.aE"
14	252	29.14758531302	"27.4.aE"
15	252	29.074148194839	"27.4.aE"
1	253	21.284635606291	"27.4.aE"
2	253	25.201804018658	"27.4.aE"
3	253	27.059136858761	"27.4.aE"
4	253	27.933932186078	"27.4.aE"
5	253	28.393740350796	"27.4.aE"
6	253	28.645573482374	"27.4.aE"
7	253	28.758008898424	"27.4.aE"
8	253	28.779272196808	"27.4.aE"
9	253	28.841829892939	"27.4.aE"
10	253	28.836092171962	"27.4.aE"
11	253	28.838540705644	"27.4.aE"
12	253	28.857393049491	"27.4.aE"
13	253	28.862130701673	"27.4.aE"
14	253	28.862301799046	"27.4.aE"
15	253	28.857960707718	"27.4.aE"
1	254	21.445631382578	"27.4.aE"
2	254	25.381399350866	"27.4.aE"
3	254	27.38638062857	"27.4.aE"
4	254	28.305543116607	"27.4.aE"
5	254	28.832789423284	"27.4.aE"
6	254	29.047226978967	"27.4.aE"
7	254	29.162757018203	"27.4.aE"
8	254	29.217639071629	"27.4.aE"
9	254	29.287885308041	"27.4.aE"
10	254	29.252070276609	"27.4.aE"
11	254	29.26446045754	"27.4.aE"
12	254	29.285847765343	"27.4.aE"
13	254	29.312683309752	"27.4.aE"
14	254	29.264141691404	"27.4.aE"
15	254	29.278237773228	"27.4.aE"
1	255	21.225002705379	"27.4.aE"
2	255	24.969815726019	"27.4.aE"
3	255	26.905143459122	"27.4.aE"
4	255	27.843276679687	"27.4.aE"
5	255	28.346723854948	"27.4.aE"
6	255	28.590140992314	"27.4.aE"
7	255	28.717005194591	"27.4.aE"
8	255	28.787972375404	"27.4.aE"
9	255	28.838983087641	"27.4.aE"
10	255	28.852723614152	"27.4.aE"
11	255	28.84880445799	"27.4.aE"
12	255	28.862661248409	"27.4.aE"
13	255	28.860533515011	"27.4.aE"
14	255	28.84750829433	"27.4.aE"
15	255	28.868009490057	"27.4.aE"
1	256	21.626685708961	"27.4.aE"
2	256	25.342083229365	"27.4.aE"
3	256	27.183608820607	"27.4.aE"
4	256	28.128867556689	"27.4.aE"
5	256	28.599333165206	"27.4.aE"
6	256	28.875353503116	"27.4.aE"
7	256	28.990756538041	"27.4.aE"
8	256	29.050925019003	"27.4.aE"
9	256	29.074141983329	"27.4.aE"
10	256	29.091145869886	"27.4.aE"
11	256	29.11058931792	"27.4.aE"
12	256	29.104543985663	"27.4.aE"
13	256	29.096305583726	"27.4.aE"
14	256	29.091286359508	"27.4.aE"
15	256	29.134639617115	"27.4.aE"
1	257	21.497075920218	"27.4.aE"
2	257	25.217607934397	"27.4.aE"
3	257	27.10152945813	"27.4.aE"
4	257	28.013650235319	"27.4.aE"
5	257	28.52735300163	"27.4.aE"
6	257	28.737835006994	"27.4.aE"
7	257	28.959176627013	"27.4.aE"
8	257	29.040838404704	"27.4.aE"
9	257	29.081717779295	"27.4.aE"
10	257	29.074584909477	"27.4.aE"
11	257	29.063285254381	"27.4.aE"
12	257	29.047924213327	"27.4.aE"
13	257	29.000521192023	"27.4.aE"
14	257	29.114528508607	"27.4.aE"
15	257	29.081516759052	"27.4.aE"
1	258	21.477886872727	"27.4.aE"
2	258	25.39438454263	"27.4.aE"
3	258	27.377533236843	"27.4.aE"
4	258	28.286737555608	"27.4.aE"
5	258	28.8436337514	"27.4.aE"
6	258	29.117063048622	"27.4.aE"
7	258	29.242732583849	"27.4.aE"
8	258	29.292695024578	"27.4.aE"
9	258	29.433355542788	"27.4.aE"
10	258	29.427452575291	"27.4.aE"
11	258	29.385696806628	"27.4.aE"
12	258	29.355599196923	"27.4.aE"
13	258	29.427664440029	"27.4.aE"
14	258	29.38345223346	"27.4.aE"
15	258	29.404147679136	"27.4.aE"
1	259	21.428166110541	"27.4.aE"
2	259	25.147110817811	"27.4.aE"
3	259	26.939695411802	"27.4.aE"
4	259	27.914610907724	"27.4.aE"
5	259	28.427645946094	"27.4.aE"
6	259	28.69846765973	"27.4.aE"
7	259	28.835095714595	"27.4.aE"
8	259	28.915483880786	"27.4.aE"
9	259	28.968903377812	"27.4.aE"
10	259	28.970929889328	"27.4.aE"
11	259	29.008368300412	"27.4.aE"
12	259	29.035984560855	"27.4.aE"
13	259	29.017867908368	"27.4.aE"
14	259	29.008030791279	"27.4.aE"
15	259	29.030642881837	"27.4.aE"
1	260	21.507220690942	"27.4.aE"
2	260	25.361324060902	"27.4.aE"
3	260	27.195854681611	"27.4.aE"
4	260	28.120221904161	"27.4.aE"
5	260	28.648303366926	"27.4.aE"
6	260	28.94928350678	"27.4.aE"
7	260	29.05373751098	"27.4.aE"
8	260	29.150938374986	"27.4.aE"
9	260	29.176462633763	"27.4.aE"
10	260	29.189045009607	"27.4.aE"
11	260	29.185729944819	"27.4.aE"
12	260	29.206052443692	"27.4.aE"
13	260	29.222711870247	"27.4.aE"
14	260	29.229022132784	"27.4.aE"
15	260	29.273395952865	"27.4.aE"
1	261	21.540740250612	"27.4.aE"
2	261	25.199914601775	"27.4.aE"
3	261	27.066423777143	"27.4.aE"
4	261	28.022742608186	"27.4.aE"
5	261	28.513451561422	"27.4.aE"
6	261	28.779239486371	"27.4.aE"
7	261	28.923447311838	"27.4.aE"
8	261	28.987531583611	"27.4.aE"
9	261	29.040476730185	"27.4.aE"
10	261	29.031443076595	"27.4.aE"
11	261	29.038856864767	"27.4.aE"
12	261	29.098823941091	"27.4.aE"
13	261	29.063086361833	"27.4.aE"
14	261	29.084199455464	"27.4.aE"
15	261	29.104637690776	"27.4.aE"
1	262	21.306123817634	"27.4.aE"
2	262	25.044230692125	"27.4.aE"
3	262	26.938222647493	"27.4.aE"
4	262	27.89782437936	"27.4.aE"
5	262	28.414155613152	"27.4.aE"
6	262	28.677124038321	"27.4.aE"
7	262	28.820833707623	"27.4.aE"
8	262	28.89247191244	"27.4.aE"
9	262	28.934706872619	"27.4.aE"
10	262	28.951584083158	"27.4.aE"
11	262	28.954911848834	"27.4.aE"
12	262	28.970137157449	"27.4.aE"
13	262	28.96662862023	"27.4.aE"
14	262	28.969945172782	"27.4.aE"
15	262	28.980282683099	"27.4.aE"
1	263	21.592032647806	"27.4.aE"
2	263	25.247036099336	"27.4.aE"
3	263	27.026255819922	"27.4.aE"
4	263	27.898065696005	"27.4.aE"
5	263	28.365045914117	"27.4.aE"
6	263	28.613387338697	"27.4.aE"
7	263	28.738781629299	"27.4.aE"
8	263	28.806094326804	"27.4.aE"
9	263	28.839287088172	"27.4.aE"
10	263	28.85973655336	"27.4.aE"
11	263	28.866814895649	"27.4.aE"
12	263	28.872446943946	"27.4.aE"
13	263	28.876264904625	"27.4.aE"
14	263	28.876037063142	"27.4.aE"
15	263	28.874984226278	"27.4.aE"
1	264	21.675936089885	"27.4.aE"
2	264	25.048059451495	"27.4.aE"
3	264	27.000082441357	"27.4.aE"
4	264	28.048307060328	"27.4.aE"
5	264	28.595376099332	"27.4.aE"
6	264	28.762158677683	"27.4.aE"
7	264	28.885594837233	"27.4.aE"
8	264	28.938285495591	"27.4.aE"
9	264	28.964227983719	"27.4.aE"
10	264	29.028275317574	"27.4.aE"
11	264	29.110793725388	"27.4.aE"
12	264	28.975506167949	"27.4.aE"
13	264	28.974385826702	"27.4.aE"
14	264	29.35112365465	"27.4.aE"
15	264	29.357537449174	"27.4.aE"
1	265	21.270091637204	"27.4.aE"
2	265	25.134193079944	"27.4.aE"
3	265	27.051232694991	"27.4.aE"
4	265	28.03198368332	"27.4.aE"
5	265	28.544722623132	"27.4.aE"
6	265	28.810520473221	"27.4.aE"
7	265	28.952971757668	"27.4.aE"
8	265	29.014633428447	"27.4.aE"
9	265	29.053984056603	"27.4.aE"
10	265	29.072082806455	"27.4.aE"
11	265	29.084078456991	"27.4.aE"
12	265	29.091125843998	"27.4.aE"
13	265	29.090910501864	"27.4.aE"
14	265	29.091427064975	"27.4.aE"
15	265	29.092934215656	"27.4.aE"
1	266	21.409975525451	"27.4.aE"
2	266	25.201094704889	"27.4.aE"
3	266	26.963227609689	"27.4.aE"
4	266	27.815907761141	"27.4.aE"
5	266	28.383985867398	"27.4.aE"
6	266	28.552433690259	"27.4.aE"
7	266	28.695640096083	"27.4.aE"
8	266	28.749106632708	"27.4.aE"
9	266	28.789157946943	"27.4.aE"
10	266	28.831339407611	"27.4.aE"
11	266	28.819203724485	"27.4.aE"
12	266	28.812086793618	"27.4.aE"
13	266	28.833028407674	"27.4.aE"
14	266	28.811611187557	"27.4.aE"
15	266	28.991251948398	"27.4.aE"
1	267	21.497452832092	"27.4.aE"
2	267	25.329861579173	"27.4.aE"
3	267	27.159205346664	"27.4.aE"
4	267	28.075399154093	"27.4.aE"
5	267	28.527137250138	"27.4.aE"
6	267	28.750587595084	"27.4.aE"
7	267	28.87192022017	"27.4.aE"
8	267	28.91975960517	"27.4.aE"
9	267	28.957955049163	"27.4.aE"
10	267	28.971778682292	"27.4.aE"
11	267	28.984052904463	"27.4.aE"
12	267	28.973662722376	"27.4.aE"
13	267	28.975429916656	"27.4.aE"
14	267	28.984528753482	"27.4.aE"
15	267	28.965991578785	"27.4.aE"
1	268	21.222759626884	"27.4.aE"
2	268	24.989041971425	"27.4.aE"
3	268	26.894252994544	"27.4.aE"
4	268	27.81596527823	"27.4.aE"
5	268	28.286847368518	"27.4.aE"
6	268	28.531643078589	"27.4.aE"
7	268	28.644005337026	"27.4.aE"
8	268	28.704889865386	"27.4.aE"
9	268	28.733396787514	"27.4.aE"
10	268	28.747083072107	"27.4.aE"
11	268	28.752899559412	"27.4.aE"
12	268	28.756907203869	"27.4.aE"
13	268	28.757689191602	"27.4.aE"
14	268	28.75990922283	"27.4.aE"
15	268	28.770215504108	"27.4.aE"
1	269	21.213732079931	"27.4.aE"
2	269	24.96092105958	"27.4.aE"
3	269	26.705723153509	"27.4.aE"
4	269	27.60568654115	"27.4.aE"
5	269	28.070086458566	"27.4.aE"
6	269	28.271294290377	"27.4.aE"
7	269	28.397781100013	"27.4.aE"
8	269	28.480413962364	"27.4.aE"
9	269	28.497007770701	"27.4.aE"
10	269	28.530542905447	"27.4.aE"
11	269	28.519449993675	"27.4.aE"
12	269	28.559524360694	"27.4.aE"
13	269	28.50070335504	"27.4.aE"
14	269	28.534972638568	"27.4.aE"
15	269	28.534408760526	"27.4.aE"
1	270	21.495711164171	"27.4.aE"
2	270	25.383565811826	"27.4.aE"
3	270	27.317125101817	"27.4.aE"
4	270	28.295562063643	"27.4.aE"
5	270	28.778563294516	"27.4.aE"
6	270	29.026267844651	"27.4.aE"
7	270	29.153971601239	"27.4.aE"
8	270	29.223002644427	"27.4.aE"
9	270	29.255720594935	"27.4.aE"
10	270	29.27207082698	"27.4.aE"
11	270	29.277906396943	"27.4.aE"
12	270	29.283666190349	"27.4.aE"
13	270	29.285686411955	"27.4.aE"
14	270	29.279356802288	"27.4.aE"
15	270	29.259253582776	"27.4.aE"
1	271	21.944612639901	"27.4.aE"
2	271	25.786673978988	"27.4.aE"
3	271	27.649148229269	"27.4.aE"
4	271	28.561843713923	"27.4.aE"
5	271	29.018384049524	"27.4.aE"
6	271	29.246268839404	"27.4.aE"
7	271	29.362190319265	"27.4.aE"
8	271	29.411125078705	"27.4.aE"
9	271	29.442312066982	"27.4.aE"
10	271	29.450520867846	"27.4.aE"
11	271	29.464900566332	"27.4.aE"
12	271	29.476892830466	"27.4.aE"
13	271	29.464666597526	"27.4.aE"
14	271	29.467814599791	"27.4.aE"
15	271	29.453090480926	"27.4.aE"
1	272	21.480779151649	"27.4.aE"
2	272	25.073765252524	"27.4.aE"
3	272	26.908022899186	"27.4.aE"
4	272	27.85793273382	"27.4.aE"
5	272	28.353397408694	"27.4.aE"
6	272	28.613197650652	"27.4.aE"
7	272	28.74914336587	"27.4.aE"
8	272	28.821887534502	"27.4.aE"
9	272	28.859639533525	"27.4.aE"
10	272	28.87920715827	"27.4.aE"
11	272	28.889218652499	"27.4.aE"
12	272	28.893713433713	"27.4.aE"
13	272	28.898408536959	"27.4.aE"
14	272	28.897870672	"27.4.aE"
15	272	28.90161673543	"27.4.aE"
1	273	21.57658769062	"27.4.aE"
2	273	25.143856840232	"27.4.aE"
3	273	27.026018785952	"27.4.aE"
4	273	28.030783821327	"27.4.aE"
5	273	28.565323420103	"27.4.aE"
6	273	28.840171830953	"27.4.aE"
7	273	28.996904965755	"27.4.aE"
8	273	29.070890983328	"27.4.aE"
9	273	29.128112942016	"27.4.aE"
10	273	29.152245540958	"27.4.aE"
11	273	29.153145507924	"27.4.aE"
12	273	29.169951324529	"27.4.aE"
13	273	29.171670232101	"27.4.aE"
14	273	29.183702223696	"27.4.aE"
15	273	29.140669744198	"27.4.aE"
1	274	21.510047722952	"27.4.aE"
2	274	24.928912010321	"27.4.aE"
3	274	26.679944715586	"27.4.aE"
4	274	27.623728041797	"27.4.aE"
5	274	28.13534512561	"27.4.aE"
6	274	28.410906190481	"27.4.aE"
7	274	28.568580141345	"27.4.aE"
8	274	28.651482100827	"27.4.aE"
9	274	28.694504398542	"27.4.aE"
10	274	28.723259081001	"27.4.aE"
11	274	28.736684848228	"27.4.aE"
12	274	28.745355409903	"27.4.aE"
13	274	28.754126664673	"27.4.aE"
14	274	28.752460614324	"27.4.aE"
15	274	28.783870554547	"27.4.aE"
1	275	21.444455143471	"27.4.aE"
2	275	25.023733724179	"27.4.aE"
3	275	26.851709834282	"27.4.aE"
4	275	27.807665050869	"27.4.aE"
5	275	28.318063274597	"27.4.aE"
6	275	28.600040602923	"27.4.aE"
7	275	28.741296254252	"27.4.aE"
8	275	28.818158079904	"27.4.aE"
9	275	28.874503396535	"27.4.aE"
10	275	28.893034264647	"27.4.aE"
11	275	28.901982910921	"27.4.aE"
12	275	28.916137949635	"27.4.aE"
13	275	28.915500642362	"27.4.aE"
14	275	28.926021084301	"27.4.aE"
15	275	28.903322503592	"27.4.aE"
1	276	21.517825233007	"27.4.aE"
2	276	25.226447445117	"27.4.aE"
3	276	27.050544608768	"27.4.aE"
4	276	27.994424731692	"27.4.aE"
5	276	28.502866216413	"27.4.aE"
6	276	28.74228454541	"27.4.aE"
7	276	28.902183668424	"27.4.aE"
8	276	28.999045836551	"27.4.aE"
9	276	29.037380914464	"27.4.aE"
10	276	29.058031580873	"27.4.aE"
11	276	29.073888541319	"27.4.aE"
12	276	29.074894206941	"27.4.aE"
13	276	29.063204809487	"27.4.aE"
14	276	29.053004850359	"27.4.aE"
15	276	29.052829710527	"27.4.aE"
1	277	21.601465399308	"27.4.aE"
2	277	24.952681313631	"27.4.aE"
3	277	26.718367934753	"27.4.aE"
4	277	27.626102914628	"27.4.aE"
5	277	28.11117087244	"27.4.aE"
6	277	28.366713499211	"27.4.aE"
7	277	28.516103286295	"27.4.aE"
8	277	28.594963172816	"27.4.aE"
9	277	28.653686511755	"27.4.aE"
10	277	28.648973112915	"27.4.aE"
11	277	28.67564768762	"27.4.aE"
12	277	28.672904805558	"27.4.aE"
13	277	28.662058101837	"27.4.aE"
14	277	28.664675437085	"27.4.aE"
15	277	28.668529392817	"27.4.aE"
1	278	21.33978309773	"27.4.aE"
2	278	24.880594164865	"27.4.aE"
3	278	26.738417643078	"27.4.aE"
4	278	27.641758343955	"27.4.aE"
5	278	28.116519687783	"27.4.aE"
6	278	28.365901459733	"27.4.aE"
7	278	28.506387419649	"27.4.aE"
8	278	28.585030253469	"27.4.aE"
9	278	28.639075315409	"27.4.aE"
10	278	28.622951576022	"27.4.aE"
11	278	28.659663242253	"27.4.aE"
12	278	28.671302098194	"27.4.aE"
13	278	28.664406267271	"27.4.aE"
14	278	28.667404084202	"27.4.aE"
15	278	28.66554571142	"27.4.aE"
1	279	21.576870104581	"27.4.aE"
2	279	25.210885671364	"27.4.aE"
3	279	26.948910748734	"27.4.aE"
4	279	27.860863642189	"27.4.aE"
5	279	28.352760306262	"27.4.aE"
6	279	28.608848543136	"27.4.aE"
7	279	28.743527210873	"27.4.aE"
8	279	28.813838706921	"27.4.aE"
9	279	28.85329612257	"27.4.aE"
10	279	28.875384096467	"27.4.aE"
11	279	28.887870780468	"27.4.aE"
12	279	28.892487700803	"27.4.aE"
13	279	28.892510985619	"27.4.aE"
14	279	28.900099008602	"27.4.aE"
15	279	28.898160985601	"27.4.aE"
1	280	21.850022315356	"27.4.aE"
2	280	25.076314455435	"27.4.aE"
3	280	26.854240795957	"27.4.aE"
4	280	27.824245184769	"27.4.aE"
5	280	28.325943965653	"27.4.aE"
6	280	28.530938958659	"27.4.aE"
7	280	28.66201883362	"27.4.aE"
8	280	28.794207130607	"27.4.aE"
9	280	28.824190299925	"27.4.aE"
10	280	28.850675051108	"27.4.aE"
11	280	28.868833951753	"27.4.aE"
12	280	28.883070725924	"27.4.aE"
13	280	28.864059329224	"27.4.aE"
14	280	28.878690498887	"27.4.aE"
15	280	28.854066274839	"27.4.aE"
1	281	22.111496350665	"27.4.aE"
2	281	25.704517384565	"27.4.aE"
3	281	27.412199425284	"27.4.aE"
4	281	28.246185708016	"27.4.aE"
5	281	28.736451834	"27.4.aE"
6	281	28.991999875204	"27.4.aE"
7	281	29.101915592436	"27.4.aE"
8	281	29.136253797298	"27.4.aE"
9	281	29.281792504535	"27.4.aE"
10	281	29.317121762555	"27.4.aE"
11	281	29.155935421737	"27.4.aE"
12	281	29.147648016266	"27.4.aE"
13	281	29.158249366566	"27.4.aE"
14	281	29.74035743274	"27.4.aE"
15	281	29.166073596886	"27.4.aE"
1	282	21.6733941039	"27.4.aE"
2	282	25.186440052886	"27.4.aE"
3	282	27.017462740978	"27.4.aE"
4	282	28.014340822418	"27.4.aE"
5	282	28.513261804116	"27.4.aE"
6	282	28.831452521642	"27.4.aE"
7	282	28.944908157104	"27.4.aE"
8	282	29.023621003763	"27.4.aE"
9	282	29.144358693838	"27.4.aE"
10	282	29.138493327811	"27.4.aE"
11	282	29.101183025651	"27.4.aE"
12	282	29.096555415006	"27.4.aE"
13	282	29.093736406817	"27.4.aE"
14	282	29.095774690955	"27.4.aE"
15	282	29.102045093869	"27.4.aE"
1	283	21.483500960142	"27.4.aE"
2	283	24.931113050113	"27.4.aE"
3	283	26.814259177137	"27.4.aE"
4	283	27.719298095206	"27.4.aE"
5	283	28.23585069128	"27.4.aE"
6	283	28.521866212013	"27.4.aE"
7	283	28.703205751099	"27.4.aE"
8	283	28.728739944073	"27.4.aE"
9	283	28.810254701738	"27.4.aE"
10	283	28.915653414815	"27.4.aE"
11	283	28.888114910149	"27.4.aE"
12	283	28.861037946124	"27.4.aE"
13	283	28.835479529438	"27.4.aE"
14	283	28.846058997938	"27.4.aE"
15	283	28.805780844386	"27.4.aE"
1	284	21.793186728856	"27.4.aE"
2	284	25.268857500635	"27.4.aE"
3	284	27.061762783512	"27.4.aE"
4	284	28.012831278178	"27.4.aE"
5	284	28.525494345506	"27.4.aE"
6	284	28.796215314776	"27.4.aE"
7	284	28.9513792788	"27.4.aE"
8	284	29.029729829386	"27.4.aE"
9	284	29.076760488789	"27.4.aE"
10	284	29.098881602378	"27.4.aE"
11	284	29.122419575042	"27.4.aE"
12	284	29.126476144473	"27.4.aE"
13	284	29.122221707561	"27.4.aE"
14	284	29.13118580165	"27.4.aE"
15	284	29.136381550288	"27.4.aE"
1	285	21.219433879	"27.4.aE"
2	285	24.767399147986	"27.4.aE"
3	285	26.627764724353	"27.4.aE"
4	285	27.636101886785	"27.4.aE"
5	285	28.155244152653	"27.4.aE"
6	285	28.450038608474	"27.4.aE"
7	285	28.618060535006	"27.4.aE"
8	285	28.711089379573	"27.4.aE"
9	285	28.739747452497	"27.4.aE"
10	285	28.80091659026	"27.4.aE"
11	285	28.788941115915	"27.4.aE"
12	285	28.819323009883	"27.4.aE"
13	285	28.816675148407	"27.4.aE"
14	285	28.811372591902	"27.4.aE"
15	285	28.829555228111	"27.4.aE"
1	286	21.46489879081	"27.4.aE"
2	286	25.067754665784	"27.4.aE"
3	286	26.869606198	"27.4.aE"
4	286	27.799573234883	"27.4.aE"
5	286	28.311000258965	"27.4.aE"
6	286	28.593602957391	"27.4.aE"
7	286	28.736439462006	"27.4.aE"
8	286	28.80044285818	"27.4.aE"
9	286	28.888061736108	"27.4.aE"
10	286	28.873184771341	"27.4.aE"
11	286	28.854335767146	"27.4.aE"
12	286	28.878692078129	"27.4.aE"
13	286	28.890071396363	"27.4.aE"
14	286	28.883589593348	"27.4.aE"
15	286	28.867794910433	"27.4.aE"
1	287	21.80221282109	"27.4.aE"
2	287	25.366475132225	"27.4.aE"
3	287	27.174275154928	"27.4.aE"
4	287	28.127087150682	"27.4.aE"
5	287	28.649888695305	"27.4.aE"
6	287	28.917686958399	"27.4.aE"
7	287	29.081976749638	"27.4.aE"
8	287	29.161155102373	"27.4.aE"
9	287	29.20068159924	"27.4.aE"
10	287	29.224102639388	"27.4.aE"
11	287	29.224590340504	"27.4.aE"
12	287	29.246094618627	"27.4.aE"
13	287	29.243896091097	"27.4.aE"
14	287	29.248235650113	"27.4.aE"
15	287	29.256628898785	"27.4.aE"
1	288	21.014188766942	"27.4.aE"
2	288	24.762056681255	"27.4.aE"
3	288	26.679027089568	"27.4.aE"
4	288	27.677632988775	"27.4.aE"
5	288	28.185975967867	"27.4.aE"
6	288	28.47184664124	"27.4.aE"
7	288	28.623028712689	"27.4.aE"
8	288	28.688886751929	"27.4.aE"
9	288	28.742904619266	"27.4.aE"
10	288	28.772109868329	"27.4.aE"
11	288	28.765752256552	"27.4.aE"
12	288	28.746032535773	"27.4.aE"
13	288	28.77662493429	"27.4.aE"
14	288	28.797929919624	"27.4.aE"
15	288	28.778555306721	"27.4.aE"
1	289	21.600109951753	"27.4.aE"
2	289	25.113990861909	"27.4.aE"
3	289	26.842882112904	"27.4.aE"
4	289	27.776187621736	"27.4.aE"
5	289	28.298407639279	"27.4.aE"
6	289	28.544211795032	"27.4.aE"
7	289	28.693913970383	"27.4.aE"
8	289	28.761532403658	"27.4.aE"
9	289	28.80348604366	"27.4.aE"
10	289	28.838523943786	"27.4.aE"
11	289	28.822416758744	"27.4.aE"
12	289	28.825515315163	"27.4.aE"
13	289	28.834729844138	"27.4.aE"
14	289	28.863258887649	"27.4.aE"
15	289	28.893971627992	"27.4.aE"
1	290	21.231142404091	"27.4.aE"
2	290	25.100814668282	"27.4.aE"
3	290	26.9773255786	"27.4.aE"
4	290	27.961550508975	"27.4.aE"
5	290	28.470737204047	"27.4.aE"
6	290	28.747479498933	"27.4.aE"
7	290	28.874769444527	"27.4.aE"
8	290	28.980474146999	"27.4.aE"
9	290	28.990270682825	"27.4.aE"
10	290	29.005401475431	"27.4.aE"
11	290	29.046761921369	"27.4.aE"
12	290	29.040951040597	"27.4.aE"
13	290	29.038722475867	"27.4.aE"
14	290	29.058341085874	"27.4.aE"
15	290	29.030707443885	"27.4.aE"
1	291	21.66633434855	"27.4.aE"
2	291	25.679591773108	"27.4.aE"
3	291	27.600922027305	"27.4.aE"
4	291	28.550843349188	"27.4.aE"
5	291	29.052181366795	"27.4.aE"
6	291	29.291122563249	"27.4.aE"
7	291	29.299584398134	"27.4.aE"
8	291	29.492778151617	"27.4.aE"
9	291	29.436912596506	"27.4.aE"
10	291	29.477375492235	"27.4.aE"
11	291	29.463292637222	"27.4.aE"
12	291	29.47049157055	"27.4.aE"
13	291	29.424335875046	"27.4.aE"
14	291	29.552873941606	"27.4.aE"
15	291	29.502988859962	"27.4.aE"
1	292	21.458150166196	"27.4.aE"
2	292	25.225770194199	"27.4.aE"
3	292	27.085589611451	"27.4.aE"
4	292	28.035077797573	"27.4.aE"
5	292	28.600187752617	"27.4.aE"
6	292	28.861157087166	"27.4.aE"
7	292	29.017545802892	"27.4.aE"
8	292	29.097320199041	"27.4.aE"
9	292	29.17528345424	"27.4.aE"
10	292	29.181273139215	"27.4.aE"
11	292	29.19200285862	"27.4.aE"
12	292	29.2679090177	"27.4.aE"
13	292	29.197821280909	"27.4.aE"
14	292	29.168073067272	"27.4.aE"
15	292	29.203700840497	"27.4.aE"
1	293	21.860256796204	"27.4.aE"
2	293	25.482471889781	"27.4.aE"
3	293	27.274104346399	"27.4.aE"
4	293	28.196759446416	"27.4.aE"
